//数据集,标签,经度,纬度,级别,国家,省,市,区县,乡镇,村庄,确认,疑似,治愈,死亡,新增确诊,新增疑似,新增治愈,新增死亡,说明,时间
"新型冠状病毒肺炎","",110.198293,20.044001,"市","中国","海南","海口","","","",11,0,0,0,0,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",110.006755,19.738521,"市","中国","海南","澄迈县","","","",2,0,0,1,0,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",109.838389,19.033369,"市","中国","海南","琼中县","","","",1,0,0,0,0,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",110.474648,19.258341,"市","中国","海南","琼海","","","",6,0,0,0,2,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",110.037504,18.506048,"市","中国","海南","陵水县","","","",4,0,0,0,1,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",114.341861,30.546498,"省","中国","湖北","","","","",11177,0,295,350,2103,0,80,56,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",113.454593,30.362641,"市","中国","湖北","仙桃","","","",140,0,0,3,43,0,0,2,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",110.79799,32.629397,"市","中国","湖北","十堰","","","",212,0,1,0,35,0,1,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",114.322492,29.841443,"市","中国","湖北","咸宁","","","",246,0,1,0,40,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",113.175786,30.661214,"市","中国","湖北","天门","","","",99,0,0,7,17,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",113.916902,30.924568,"市","中国","湖北","孝感","","","",749,0,2,14,121,0,0,2,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",111.286471,30.691967,"市","中国","湖北","宜昌","","","",353,0,0,1,77,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",109.488172,30.272156,"市","中国","湖北","恩施州","","","",105,0,4,0,18,0,4,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",114.305392,30.593098,"市","中国","湖北","武汉","","","",5142,0,224,265,1033,0,43,41,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",112.900287,30.401947,"市","中国","湖北","潜江","","","",35,0,0,1,8,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",110.675757,31.744897,"市","中国","湖北","神农架","","","",7,0,2,0,0,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",112.239741,30.335165,"市","中国","湖北","荆州","","","",333,0,1,4,46,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",112.199265,31.035423,"市","中国","湖北","荆门","","","",329,0,3,7,78,0,2,2,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",112.122414,32.008986,"市","中国","湖北","襄阳","","","",441,0,0,0,94,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",114.894843,30.39194,"市","中国","湖北","鄂州","","","",278,0,0,13,51,0,0,4,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",113.382458,31.690215,"市","中国","湖北","随州","","","",384,0,3,3,80,0,3,2,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",114.872316,30.453905,"市","中国","湖北","黄冈","","","",1002,0,27,15,276,0,10,1,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",115.03852,30.199652,"市","中国","湖北","黄石","","","",252,0,8,2,43,0,8,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",112.98381,28.112444,"省","中国","湖南","","","","",521,0,16,0,58,0,8,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",111.993497,27.700062,"市","中国","湖南","娄底","","","",29,0,1,0,3,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",113.128958,29.357104,"市","中国","湖南","岳阳","","","",53,0,0,0,8,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",111.698497,29.031673,"市","中国","湖南","常德","","","",42,0,0,0,3,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",109.998488,27.554978,"市","中国","湖南","怀化","","","",31,0,1,0,3,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",113.134002,27.82755,"市","中国","湖南","株洲","","","",25,0,1,0,3,0,1,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",111.613445,26.420394,"市","中国","湖南","永州","","","",22,0,2,0,4,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",112.944049,27.829738,"市","中国","湖南","湘潭","","","",16,0,3,0,3,0,3,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",109.739172,28.311947,"市","中国","湖南","湘西自治州","","","",6,0,1,0,0,0,1,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",112.35518,28.55386,"市","中国","湖南","益阳","","","",27,0,0,0,3,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",112.571997,26.89323,"市","中国","湖南","衡阳","","","",30,0,3,0,4,0,3,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",111.467791,27.238892,"市","中国","湖南","邵阳","","","",49,0,1,0,8,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",113.014717,25.770509,"市","中国","湖南","郴州","","","",18,0,1,0,5,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",112.938814,28.228209,"市","中国","湖南","长沙","","","",112,0,2,0,26,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",113.54,22.2,"省","中国","澳门","","","","",7,0,0,0,0,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",103.826308,36.059421,"省","中国","甘肃","","","","",51,0,3,0,0,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",103.210538,35.601182,"市","中国","甘肃","临夏","","","",2,0,0,0,0,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",103.834303,36.061089,"市","中国","甘肃","兰州","","","",23,0,2,0,0,0,2,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",105.724947,34.580863,"市","中国","甘肃","天水","","","",3,0,0,0,0,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",104.626282,35.580662,"市","中国","甘肃","定西","","","",3,0,1,0,0,0,1,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",106.66524,35.543051,"市","中国","甘肃","平凉","","","",1,0,0,0,0,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",100.449818,38.925875,"市","中国","甘肃","张掖","","","",2,0,0,0,0,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",102.911027,34.983385,"市","中国","甘肃","甘南州","","","",1,0,0,0,0,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",104.138559,36.544756,"市","中国","甘肃","白银","","","",1,0,0,0,0,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",102.188043,38.520089,"市","中国","甘肃","金昌","","","",1,0,0,0,0,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",104.921841,33.400684,"市","中国","甘肃","陇南","","","",3,0,0,0,0,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",119.295144,26.100779,"省","中国","福建","","","","",179,0,0,0,20,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",117.638678,26.263406,"市","中国","福建","三明","","","",11,0,0,0,1,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",118.177708,26.641768,"市","中国","福建","南平","","","",8,0,0,0,0,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",118.089425,24.479833,"市","中国","福建","厦门","","","",18,0,0,0,1,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",119.547932,26.665617,"市","中国","福建","宁德","","","",9,0,0,0,0,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",118.675675,24.874132,"市","中国","福建","泉州","","","",29,0,0,0,5,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",117.647481,24.512948,"市","中国","福建","漳州","","","",12,0,0,0,1,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",119.296494,26.074507,"市","中国","福建","福州","","","",44,0,0,0,5,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",119.007777,25.454084,"市","中国","福建","莆田","","","",27,0,0,0,2,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",117.017536,25.075123,"市","中国","福建","龙岩","","","",1,0,0,0,0,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",91.117212,29.646922,"省","中国","西藏","","","","",1,0,0,0,0,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",106.70741,26.598194,"省","中国","贵州","","","","",46,0,2,0,8,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",104.830359,26.592666,"市","中国","贵州","六盘水","","","",8,0,0,0,0,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",105.947593,26.253072,"市","中国","贵州","安顺","","","",2,0,0,0,0,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",105.285011,27.301693,"市","中国","贵州","毕节","","","",4,0,0,0,1,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",106.630153,26.647661,"市","中国","贵州","贵阳","","","",6,0,1,0,2,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",106.927389,27.725654,"市","中国","贵州","遵义","","","",5,0,0,0,1,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",109.191551,27.718346,"市","中国","贵州","铜仁","","","",3,0,1,0,0,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",107.982859,26.583442,"市","中国","贵州","黔东南州","","","",4,0,0,0,2,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",107.522097,26.254092,"市","中国","贵州","黔南州","","","",5,0,0,0,1,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",104.906396,25.087825,"市","中国","贵州","黔西南州","","","",1,0,0,0,0,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",123.42944,41.835441,"省","中国","辽宁","","","","",70,0,1,0,6,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",124.354706,40.000499,"市","中国","辽宁","丹东","","","",6,0,0,0,1,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",121.614682,38.914003,"市","中国","辽宁","大连","","","",12,0,1,0,2,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",116.601144,39.948574,"市","中国","辽宁","朝阳","","","",6,0,2,0,-29,0,2,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",123.766485,41.294175,"市","中国","辽宁","本溪","","","",3,0,0,0,0,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",123.431474,41.805698,"市","中国","辽宁","沈阳","","","",13,0,0,0,0,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",122.070714,41.119997,"市","中国","辽宁","盘锦","","","",8,0,0,0,1,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",122.235417,40.667012,"市","中国","辽宁","营口","","","",1,0,0,0,0,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",120.836932,40.711052,"市","中国","辽宁","葫芦岛","","","",5,0,0,0,0,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",123.236944,41.267244,"市","中国","辽宁","辽阳","","","",2,0,0,0,1,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",123.726166,42.223769,"市","中国","辽宁","铁岭","","","",3,0,0,0,1,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",121.127003,41.095119,"市","中国","辽宁","锦州","","","",7,0,0,0,0,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",121.670323,42.021619,"市","中国","辽宁","阜新","","","",3,0,0,0,1,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",122.994329,41.108647,"市","中国","辽宁","鞍山","","","",1,0,0,0,0,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",106.551556,29.563009,"省","中国","重庆","","","","",300,0,7,2,38,0,4,1,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",108.408661,30.807667,"市","中国","重庆","万州区","","","",44,0,0,0,5,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",107.730895,29.8635,"市","中国","重庆","丰都县","","","",5,0,1,0,0,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",106.53192,29.51419,"市","中国","重庆","九龙坡区","","","",11,0,0,1,2,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",108.697324,30.930613,"市","中国","重庆","云阳县","","","",18,0,1,0,0,0,1,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",106.644428,29.500297,"市","中国","重庆","南岸区","","","",4,0,0,0,1,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",106.27613,29.972084,"市","中国","重庆","合川区","","","",9,0,0,0,0,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",107.33339,30.327717,"市","中国","重庆","垫江县","","","",12,0,0,0,1,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",108.664214,31.947633,"市","中国","重庆","城口县","","","",1,0,0,0,0,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",106.482347,29.484527,"市","中国","重庆","大渡口区","","","",6,0,0,0,0,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",105.721733,29.707032,"市","中国","重庆","大足区","","","",4,0,0,0,0,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",109.463987,31.018498,"市","中国","重庆","奉节县","","","",8,0,0,0,3,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",109.879153,31.074834,"市","中国","重庆","巫山县","","","",6,0,3,0,0,0,2,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",109.570062,31.398604,"市","中国","重庆","巫溪县","","","",11,0,1,0,1,0,1,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",106.53384,29.375528,"市","中国","重庆","巴南区","","","",1,0,0,0,0,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",108.393135,31.160711,"市","中国","重庆","开州区","","","",16,0,0,0,0,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",108.039002,30.29956,"市","中国","重庆","忠县","","","",12,0,0,0,0,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",107.798158,30.672071,"市","中国","重庆","梁平区","","","",2,0,0,0,0,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",107.7508,29.320892,"市","中国","重庆","武隆区","","","",1,0,0,0,0,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",105.927376,29.356117,"市","中国","重庆","永川区","","","",3,0,1,0,0,0,1,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",106.574271,29.606703,"市","中国","重庆","江北区","","","",13,0,0,0,1,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",106.259281,29.290069,"市","中国","重庆","江津区","","","",3,0,0,0,0,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",106.456878,29.541145,"市","中国","重庆","沙坪坝区","","","",2,0,0,0,0,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",107.389298,29.703113,"市","中国","重庆","涪陵区","","","",1,0,0,0,0,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",106.568892,29.55275,"市","中国","重庆","渝中区","","","",9,0,0,0,2,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",106.631187,29.718143,"市","中国","重庆","渝北区","","","",12,0,0,0,1,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",105.840556,30.191013,"市","中国","重庆","潼南区","","","",2,0,0,0,0,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",106.227305,29.592024,"市","中国","重庆","璧山区","","","",8,0,0,0,0,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",108.112941,29.9964,"市","中国","重庆","石柱县","","","",10,0,0,0,0,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",109.009994,28.409341,"市","中国","重庆","秀山县","","","",1,0,1,0,0,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",106.651362,29.028067,"市","中国","重庆","綦江区","","","",4,0,0,0,0,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",105.594623,29.405002,"市","中国","重庆","荣昌区","","","",3,0,0,0,1,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",106.056404,29.844811,"市","中国","重庆","铜梁区","","","",4,0,0,0,2,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",107.081283,29.857996,"市","中国","重庆","长寿区","","","",11,0,0,0,1,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",108.770678,29.53361,"市","中国","重庆","黔江区","","","",2,0,0,0,0,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",108.954239,34.265472,"省","中国","陕西","","","","",116,0,0,0,15,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",108.708991,34.329605,"市","中国","陕西","咸阳","","","",9,0,0,0,1,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",109.940477,33.870422,"市","中国","陕西","商洛","","","",2,0,0,0,0,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",109.029022,32.684714,"市","中国","陕西","安康","","","",16,0,0,0,2,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",107.237974,34.361979,"市","中国","陕西","宝鸡","","","",7,0,0,0,1,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",109.489727,36.585455,"市","中国","陕西","延安","","","",7,0,0,0,0,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",109.734589,38.28539,"市","中国","陕西","榆林","","","",1,0,0,0,0,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",107.023323,33.06748,"市","中国","陕西","汉中","","","",15,0,0,0,2,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",109.509786,34.499995,"市","中国","陕西","渭南","","","",5,0,0,0,0,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",108.940174,34.341568,"市","中国","陕西","西安","","","",47,0,0,0,8,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",108.945233,34.896756,"市","中国","陕西","铜川","","","",6,0,0,0,1,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",110.442847,35.476788,"市","中国","陕西","韩城","","","",1,0,0,0,0,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",101.780199,36.620901,"省","中国","青海","","","","",13,0,0,0,4,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",101.778228,36.617144,"市","中国","青海","西宁","","","",9,0,0,0,0,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",114.163825,22.276284,"省","中国","香港","","","","",15,0,0,0,1,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",126.661669,45.742347,"省","中国","黑龙江","","","","",118,0,2,0,23,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",131.003138,45.771726,"市","中国","黑龙江","七台河","","","",6,0,0,0,1,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",130.318917,46.799922,"市","中国","黑龙江","佳木斯","","","",11,0,0,0,0,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",131.159133,46.646508,"市","中国","黑龙江","双鸭山","","","",4,0,0,0,2,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",126.534967,45.803775,"市","中国","黑龙江","哈尔滨","","","",34,0,2,0,9,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",125.103784,46.589309,"市","中国","黑龙江","大庆","","","",8,0,0,0,0,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",129.633163,44.551655,"市","中国","黑龙江","牡丹江","","","",7,0,0,0,1,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",126.968887,46.653845,"市","中国","黑龙江","绥化","","","",14,0,0,2,1,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",130.969333,45.295075,"市","中国","黑龙江","鸡西","","","",4,0,0,0,0,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",130.297964,47.349916,"市","中国","黑龙江","鹤岗","","","",1,0,0,0,0,0,0,0,"","2020-02-02 13:00:00"
"新型冠状病毒肺炎","",127.52856,50.245329,"市","中国","黑龙江","黑河","","","",1,0,0,0,0,0,0,0,"","2020-02-02 13:00:00"
