# 来源：本词表来自BCC语料库汉语部分的博客（blog）频道。
# 说明：未去除字母词。存在部分数量词残留。
# 制作：北京语言大学・信息科学学院・大数据与教育技术研究所 2015年10月
# 引用：北京语言大学BCC语料库 http://bcc.blcu.edu.cn
# 吾匣：截取频数大于等于200的数据
"Word","Rank","Count"
手术,1543,729581
警察,1544,728754
白,1545,728113
适合,1546,727902
现金,1547,727648
意味着,1548,727214
偏,1549,726449
世,1550,725858
居,1551,725598
避免,1552,725141
罗,1554,724315
深入,1555,723933
进攻,1556,723500
生态,1557,723035
成熟,1558,719679
一系列,1559,719421
观,1560,719174
书记,1561,719113
为此,1562,718266
费,1563,718264
意大利,1564,717729
在于,1565,717678
央行,1566,717605
有点,1567,717308
酒店,1568,717270
演员,1569,717133
总体,1570,715312
欧盟,1571,715045
理念,1572,714732
帮,1573,714670
自由,1574,714401
真实,1575,713922
质,1576,712947
大学生,1577,712750
空,1578,711178
渠道,1579,711165
预测,1580,710545
计算,1581,709946
近年来,1582,709234
广泛,1583,708771
留,1584,708672
相应,1585,708643
短期,1586,708619
施工,1587,708464
载,1588,708384
直,1589,708250
支撑,1590,708236
欧元,1591,706673
维持,1592,706504
毕业,1593,706115
拒绝,1594,705639
法规,1595,705426
回答,1596,704945
公众,1597,704902
寻找,1598,704599
反应,1599,703555
研发,1600,701519
唱,1601,701442
离,1602,701173
截至,1603,700287
干,1604,699717
之外,1605,699633
资格,1607,697353
反对,1608,697336
贡献,1609,697275
街,1610,696553
就要,1611,696173
提醒,1612,695959
业主,1613,695521
回来,1614,695282
测试,1615,695222
顶,1616,695195
招,1617,693167
威胁,1618,692564
格,1619,692319
鼓励,1620,692157
赶到,1621,691479
矛盾,1622,691229
设置,1623,690869
部队,1624,690420
以色列,1625,690199
结婚,1626,689793
打造,1627,689495
年度,1628,688470
新华网,1629,688384
放弃,1630,686155
是不是,1631,686090
形势,1632,685653
合,1633,685542
★,1634,685367
背景,1635,683960
不可能,1636,683920
当日,1637,683329
一致,1638,683325
丈夫,1639,682963
游,1640,682796
考,1641,681795
清,1642,681350
成果,1643,681235
林,1644,681144
春节,1646,679771
四川,1647,679685
到底,1648,679308
仪式,1649,679225
份额,1650,677983
披露,1651,677541
声音,1652,677411
供,1653,676004
爆炸,1654,676003
桥,1655,675273
含,1656,674787
村民,1657,673740
推荐,1658,673601
动力,1659,673265
意识,1660,673074
布什,1661,672993
挂,1662,672559
式,1663,670354
始终,1664,670083
一边,1665,669575
控股,1666,668941
文明,1667,667552
若,1668,667345
共有,1669,667130
追,1670,667051
色,1671,666979
对外,1672,666617
高达,1673,666337
声明,1674,665902
年龄,1675,665443
引发,1676,665272
等等,1677,665030
圈,1678,664342
关心,1679,664109
承认,1680,664087
互联网,1681,663914
沿,1682,663860
同学,1683,663486
社会主义,1684,663453
概念,1685,662354
戏,1686,661577
各项,1687,661527
名字,1688,661056
访问,1689,660284
大赛,1690,658997
班,1691,658857
追求,1692,658625
尽,1693,658484
及其,1694,658226
推广,1695,657710
仓,1696,657590
必要,1697,656355
各个,1698,655998
杀,1699,655494
教师,1700,655256
融资,1701,652250
说法,1702,652001
山东,1703,651910
留下,1704,651745
影片,1705,650714
准,1706,650474
算,1707,650445
那里,1708,649664
邀请,1709,649229
大陆,1710,648985
选举,1711,646822
电力,1712,646606
进球,1713,646522
记录,1714,646409
理由,1715,646066
看看,1716,645940
规则,1717,645920
赢得,1718,644990
两岸,1719,644927
工人,1720,644653
一部分,1721,643995
立,1722,643579
总理,1723,643376
标志,1724,643253
拿到,1725,643074
分配,1726,642342
谈判,1727,642045
地点,1728,641525
主力,1729,641237
爱情,1730,640848
品种,1731,639053
主办,1733,638160
定位,1734,637615
厂商,1735,637475
委员,1736,636879
审计,1737,636810
危险,1738,636525
沟通,1739,636385
上周,1740,635510
装备,1741,634911
货币,1742,634857
大约,1743,634075
联盟,1744,634011
属,1745,632882
人类,1746,632694
学院,1747,632456
记,1748,631571
速,1749,631525
运输,1750,631344
感情,1751,631116
袭击,1752,630508
本人,1753,629272
不够,1754,629096
马上,1755,628671
室,1756,628339
变得,1757,628134
权利,1758,627407
已有,1759,627112
股价,1760,627072
输,1761,626918
转让,1762,626834
市政府,1763,626679
取,1764,626025
降,1765,625748
息,1766,625121
埃,1767,624712
接近,1768,624611
外资,1769,624599
园,1770,624598
表,1771,623373
建成,1772,622957
评,1773,621376
文章,1774,621324
石,1775,621265
奇,1776,619882
取消,1778,619529
营销,1779,618852
动作,1780,618704
怎样,1782,617555
其它,1783,617310
李,1784,616993
检测,1785,616917
差距,1786,616533
构成,1787,616045
习惯,1788,615456
国家队,1789,615147
试,1790,614819
观点,1791,614563
秀,1792,614524
听到,1793,614296
~,1794,613910
读者,1795,613865
喝,1796,613764
赔偿,1797,613600
奥运会,1798,613583
沪,1799,613441
审议,1800,613310
最多,1801,613120
达成,1802,613008
抓,1803,612858
做法,1804,612488
初步,1805,611870
允许,1806,610867
类似,1807,610840
招生,1808,609678
酒,1809,609001
破,1810,608860
各级,1811,608630
转移,1812,607979
集体,1813,607958
高兴,1814,607423
接触,1815,607405
事实上,1816,607312
引进,1817,606578
失去,1818,606519
强大,1819,605894
董事,1820,605479
脚,1821,605182
优惠,1822,605140
出色,1823,604454
轿车,1824,603696
租,1825,603622
心里,1826,603120
朝鲜,1827,603082
行情,1828,603024
们,1829,602596
素质,1830,602586
亩,1831,602392
激烈,1832,602384
不管,1833,601524
右,1834,600826
之中,1835,600674
各类,1836,600475
董事长,1837,600310
委托,1838,599621
遭遇,1839,598898
掌握,1840,598895
表达,1841,597897
率,1842,597481
发言人,1843,597363
服装,1844,597194
处罚,1845,597134
攻击,1846,594670
公路,1847,594333
领,1848,594216
～,1849,594192
高考,1850,593701
多年,1851,593155
公斤,1852,592316
权益,1853,591489
升级,1854,591325
读,1855,591085
主管,1856,590735
意外,1857,590710
此时,1858,589059
更为,1859,588799
尽快,1860,588443
安装,1861,588300
所在,1862,587934
足,1863,587839
仅仅,1864,587010
售,1865,586908
俄,1866,585712
液晶,1867,584927
幸福,1868,584195
高速,1869,584091
紧急,1870,583984
榜,1871,583970
固定,1872,583960
浙江,1873,582245
曼,1874,582179
落,1875,581848
在内,1876,581773
赛事,1877,581661
加工,1878,581450
宽,1883,579630
雷,1884,579561
中国人,1885,578911
原油,1886,578595
彩,1887,578579
师,1888,577412
资,1889,577168
乘客,1890,577134
哪,1891,577042
名单,1892,577027
毕竟,1893,576559
群,1894,576376
运作,1895,576270
神,1896,576158
厅,1897,576145
评估,1898,576087
西部,1899,575912
至于,1900,575417
在线,1901,575341
春,1902,574491
快乐,1903,574430
武汉,1904,574030
接口,1905,573970
绿色,1906,573326
涨幅,1907,572737
不得不,1908,572527
无疑,1909,572472
配套,1910,572292
合约,1911,571835
整合,1912,571511
临时,1913,570862
创业,1914,570419
美丽,1915,570079
试点,1916,570058
奖,1917,568845
境,1918,568737
注,1919,568466
题,1920,568385
朝,1921,568349
武器,1922,568308
打开,1924,566735
估计,1925,566623
居住,1926,566591
源,1927,566490
活,1928,565937
集,1929,565485
季,1930,565481
收到,1931,565209
适应,1932,564835
家人,1933,564706
陈,1934,564636
笔记本,1935,564010
险,1936,563837
现有,1937,563834
期待,1938,563532
墙,1939,563198
工商,1940,563139
实践,1941,563056
过来,1943,562604
大多数,1944,562537
幅度,1945,562378
很多人,1946,560951
正确,1947,560912
狗,1948,560276
签订,1949,560034
采购,1950,558353
参赛,1951,558176
总局,1952,557994
计,1953,557879
遭到,1954,557648
嫌疑人,1955,557423
武装,1956,557407
停止,1957,557076
一方面,1958,556846
议,1959,556733
画,1960,556688
有望,1961,556608
财产,1962,555598
热情,1963,555097
确认,1964,554811
感谢,1965,554275
防守,1966,553948
拨,1967,553916
不但,1968,552824
电信,1969,552611
品,1970,551688
每次,1971,551509
不大,1972,550994
等待,1973,550888
湖,1974,550454
永远,1975,550268
理想,1976,550228
移动,1978,549527
复杂,1979,549286
演,1980,549054
港,1981,548978
患,1982,548941
兑,1983,548636
大力,1984,548535
周边,1985,548323
合法,1986,548315
转变,1987,547382
战胜,1988,547345
教,1989,547027
专项,1990,547018
数码,1991,546982
批,1992,546531
尚,1993,546251
夜,1994,546148
局面,1995,545959
本公司,1996,544964
摄影,1997,544484
竟然,1998,544326
理财,1999,544276
印,2000,544008
关,2002,543234
依据,2003,542753
澳大利亚,2004,542732
环节,2005,542459
手续,2006,541758
有利于,2007,541734
情,2008,541194
累计,2009,540913
自动,2010,540570
平时,2011,540514
舞台,2012,539056
眼睛,2013,538945
器,2014,537704
今,2015,537061
江苏,2017,536618
并非,2018,536050
板块,2019,535830
大连,2020,535788
呈现,2021,535674
修改,2022,535293
以往,2023,534946
每一,2024,534448
旅客,2025,534109
不想,2026,533884
账户,2027,533240
频道,2028,533184
总额,2029,531436
瑞,2030,531293
配,2031,531185
本来,2032,531037
根,2033,530069
整,2034,529369
_,2035,529318
衣服,2036,529268
判断,2037,528627
图片,2038,528407
借,2039,528295
知名,2040,527764
的确,2041,527527
竞争力,2042,527444
防止,2043,527317
彻底,2044,527092
条例,2046,525363
相互,2047,525078
伊,2048,524945
笔者,2049,524734
盈利,2050,524301
车型,2051,523793
访,2052,523679
身边,2053,523239
有限,2054,522917
垃圾,2055,522631
牛,2056,522273
尚未,2057,522252
抱,2058,522027
为止,2059,521170
本届,2060,520896
全体,2061,520605
法庭,2062,520129
杭州,2063,520085
额,2064,519946
信心,2065,519935
上面,2066,519909
创作,2067,519861
广场,2069,519326
补,2070,519152
能否,2071,518983
实习生,2072,518460
鱼,2073,518104
哈,2074,517323
中午,2075,517057
国有,2076,516882
旧,2077,516761
出生,2078,516459
编制,2079,516018
罚,2080,515961
沈阳,2081,515896
雪,2082,515546
冠,2083,515354
标,2084,515241
适用,2085,515114
菜,2086,514854
财,2087,514814
木,2088,514399
反弹,2089,513169
领导人,2090,513029
跳,2091,512954
多种,2092,512168
房产,2093,512081
流感,2094,511852
会谈,2095,511494
．,2096,511399
航,2097,511316
梦想,2098,510583
塔,2099,510419
完美,2100,510418
流行,2101,510400
运动员,2102,510218
出售,2103,509952
讲话,2104,509892
予以,2105,509862
民营,2106,509291
色彩,2107,509119
较高,2108,508935
贫困,2109,508895
血,2110,508143
权力,2111,507707
屏幕,2112,507700
病毒,2113,507529
高于,2114,507265
妇女,2115,507055
封,2116,506577
引导,2117,506457
人群,2118,506136
同志,2119,505650
日子,2120,505416
总裁,2121,505357
航空,2122,505186
策略,2123,505136
大大,2124,504893
伙伴,2125,504206
中间,2126,504046
尝,2127,503682
超级,2128,502671
进步,2129,502609
左,2130,502119
全新,2131,502100
破坏,2132,501978
旗,2133,501742
时报,2134,501711
体验,2135,501708
诺,2136,501521
首都,2137,501351
普,2138,501250
情绪,2139,500745
乱,2140,500642
休息,2141,500541
禽,2142,500109
冲,2143,500068
树,2144,499970
江,2145,499664
经典,2146,499110
产量,2147,498934
新型,2148,498747
枚,2149,498419
想法,2150,498250
主体,2151,498125
古,2152,497940
主持,2153,497636
在此,2154,497504
竟,2155,497247
继,2156,497242
作战,2157,497146
出版,2158,497101
装修,2159,497076
动物,2160,496438
另一方面,2161,496277
空调,2162,495924
大众,2163,495571
客场,2164,494909
时刻,2165,494548
晨报,2166,493772
证实,2167,493538
争取,2168,492921
梦,2169,492553
汇率,2170,492535
券,2171,492528
河,2172,492521
救,2173,492220
重组,2174,490639
姆,2175,490513
冲突,2176,490212
简称,2177,490204
高层,2178,489797
得知,2179,488671
挺,2180,488509
交警,2181,488492
准确,2182,488455
赴,2183,488393
工具,2184,488159
财富,2185,488131
不用,2187,487599
相同,2188,487443
草案,2189,487411
熟悉,2190,486843
外国,2191,485868
团队,2192,485712
上半年,2193,485628
富,2194,485590
较为,2195,485544
镜头,2196,485397
前景,2197,484679
公园,2198,484613
否则,2199,484577
签署,2200,484497
出去,2201,484487
东方,2202,484018
一度,2203,483499
之下,2204,483064
英语,2205,482564
民众,2206,482435
履行,2207,482389
考察,2208,482071
决策,2209,481904
化,2210,481681
人生,2211,481484
英寸,2212,481275
详细,2213,481131
未能,2220,479424
才是,2221,479382
观察,2222,479168
驾驶,2223,478853
病人,2224,478739
汽,2225,478420
亦,2229,477920
船,2230,477670
群体,2231,477261
伤害,2232,477045
漂亮,2233,476986
年底,2234,476858
西班牙,2235,476662
很少,2236,476490
纽约,2237,476327
篇,2238,475545
语言,2239,475408
一半,2240,475320
馆,2241,475053
主流,2242,475034
韩,2243,474662
射,2244,474367
涉嫌,2245,474355
打电话,2246,473722
弱,2247,473665
福,2248,473206
通道,2249,472762
评选,2250,472672
独特,2251,472547
爸爸,2252,472342
进展,2253,472006
暂时,2254,471839
发放,2255,470718
发达,2256,470646
周围,2257,470215
进程,2258,470202
印象,2259,470178
通常,2260,470081
金牌,2261,469679
出租车,2262,468938
微软,2263,468868
那种,2264,467793
称为,2265,466610
不久,2266,465787
新闻发布会,2267,465688
疾病,2268,465521
话题,2269,465506
联想,2270,465268
究竟,2271,465214
指挥,2272,465103
运用,2273,464878
线路,2274,464850
构建,2275,464496
纸,2276,464343
成交量,2277,464176
飞行,2278,464126
部署,2279,463572
投诉,2280,463148
阳光,2281,463043
存款,2282,462796
盛,2283,462714
兼,2284,462118
合格,2285,461998
老百姓,2286,460736
托,2287,460643
应对,2288,460330
足够,2289,459314
围绕,2290,458933
审批,2291,458829
最为,2292,458708
完整,2293,458121
零售,2294,457745
此后,2295,457488
恐怖,2296,457445
怕,2297,457438
□,2298,457382
社,2299,457225
贴,2300,457211
猫,2301,457128
带动,2302,456996
官方,2303,456927
整治,2304,456697
桶,2305,456649
细节,2306,456457
乐,2307,456455
派出所,2308,456273
真是,2309,455750
货,2310,455699
农民工,2311,455645
治,2312,455608
各国,2313,455211
通信,2314,455208
萨,2315,455038
巴西,2316,453581
胡锦涛,2317,453505
煤,2318,453403
专辑,2319,453115
小学,2320,452418
错,2321,452196
心情,2322,451972
走向,2323,451631
明天,2324,451509
盖,2325,451194
税收,2326,451185
实在,2327,450908
必然,2328,450609
煤矿,2329,450235
认定,2330,450172
拍卖,2331,449063
把握,2332,448983
传播,2333,448826
首席,2334,448460
同一,2335,448114
错误,2336,447343
凭借,2337,447181
基本上,2338,447141
哪里,2339,447135
公安,2340,447087
击败,2342,446221
下面,2343,446164
物质,2344,445768
切实,2345,445738
铝,2346,445055
禁止,2347,444960
强化,2348,444940
新增,2349,444416
迪,2350,444320
导弹,2351,443837
婚姻,2352,443837
皇,2353,443784
权证,2354,443631
再度,2355,443516
升值,2356,442812
机场,2357,442744
佳,2358,442720
可能性,2359,442363
房间,2360,442240
证据,2361,442207
秩序,2362,441885
焦点,2363,441606
大规模,2364,441441
中华,2365,441211
录取,2366,441022
人家,2367,440865
极大,2368,440622
压,2369,440592
举报,2370,440560
鲁,2371,440364
表决,2372,439947
造型,2373,439830
库存,2374,439471
这时,2375,439378
地面,2376,439170
起到,2377,439098
森,2378,438935
明白,2379,438882
贯彻,2380,438853
发动机,2381,438839
调控,2382,438630
每月,2383,438557
监测,2384,438316
总量,2385,437964
腿,2386,437838
之所以,2387,437683
储备,2388,437542
独,2389,437416
厂家,2390,436906
播放,2391,436571
铁,2392,436507
℃,2393,436489
城镇,2394,436221
地铁,2395,435734
毕业生,2396,435544
像素,2397,435462
理,2398,435177
场所,2399,434762
对话,2400,434725
例,2401,434539
公平,2402,434448
支出,2403,434343
判决,2404,434236
湖南,2405,434107
街道,2406,434088
岗位,2407,433655
观念,2408,433533
义务,2409,433471
党员,2410,433405
节能,2411,432681
部长,2412,432556
提交,2413,432482
境内,2414,432476
怀疑,2415,432466
断,2416,432244
付,2417,431886
火,2418,431410
到达,2419,431254
职务,2420,431186
西方,2421,431142
本月,2422,430950
维修,2423,430863
纪念,2424,430665
效率,2425,430562
反而,2426,430537
看见,2427,430421
外交,2428,430373
奖金,2429,430322
道德,2430,430097
知,2431,429721
母,2432,429568
床,2433,429564
忙,2434,429378
报纸,2435,428822
新加坡,2436,428643
其次,2437,427865
遗憾,2438,427623
相机,2439,427494
与此同时,2440,427438
参考,2441,427350
检验,2442,427125
意,2443,427076
颜色,2444,427069
翻,2445,426863
看法,2446,426759
屏,2447,426513
剑,2448,426407
前期,2449,426193
生存,2450,426081
军队,2451,425833
限,2452,425813
西安,2453,425105
尊重,2454,425097
百分点,2456,424797
技能,2457,424784
刀,2458,424730
争,2459,424327
摆,2460,424001
各自,2461,423953
打算,2462,423748
公民,2463,423692
自我,2464,423574
女足,2465,423543
基层,2466,423451
申报,2467,422946
多数,2468,422653
另一个,2469,422601
罪,2470,422290
空气,2471,422227
黑色,2472,422222
某些,2473,422205
刺激,2474,421902
球场,2475,421892
列车,2476,421875
补充,2477,421678
提到,2478,421188
抗,2479,420829
从来,2480,420738
画面,2481,420664
救助,2482,420635
英雄,2483,420633
预,2484,420575
得分,2485,420553
总结,2486,420522
原本,2487,420157
见面,2488,420035
年轻人,2489,420030
青,2490,419753
危机,2491,419678
失败,2492,419579
档,2493,419559
般,2494,419432
地下,2495,419387
特征,2496,419305
青岛,2497,419185
出发,2498,419068
好像,2499,418972
有时,2500,418542
周年,2501,418518
发射,2502,418513
地址,2503,418168
将来,2505,417959
热线,2506,417634
品质,2507,416492
来讲,2508,416411
深刻,2509,416354
每一个,2510,416216
中新网,2511,416146
预算,2512,416086
米兰,2513,416014
格局,2514,415988
代理,2515,415740
注重,2516,415311
青少年,2517,414932
波动,2518,414588
陆续,2519,414543
绿,2520,414492
休闲,2521,414428
担保,2522,414085
知识产权,2523,413936
学者,2524,413786
产权,2525,413767
侧,2526,413616
效,2527,413435
物业,2528,413363
始,2529,413164
峰,2530,413128
涉,2531,413094
事项,2532,412950
尾,2533,412946
贵,2534,412875
上网,2535,412694
股份有限公司,2536,412529
依靠,2537,412431
预防,2538,412218
谈到,2539,411991
轻,2541,411693
钢,2542,411662
销量,2543,411573
气温,2544,411229
魅力,2545,411133
煤炭,2546,411085
授权,2547,410923
录,2548,410529
说话,2549,410360
文物,2550,410231
刚才,2551,410167
红色,2552,410119
退出,2553,409934
昨晚,2554,409927
会员,2555,409920
裁判,2556,409732
∶,2557,409717
岛,2558,409606
东部,2559,409387
回落,2560,408878
率先,2561,408819
冲击,2562,408770
批评,2563,408613
由此,2564,408558
皮,2565,408521
泰国,2566,407811
●,2567,407336
后面,2568,407328
贷,2569,407303
号码,2571,407204
背后,2572,406745
顿,2573,406018
非洲,2574,405689
歌曲,2575,405575
十几,2576,405551
评论,2577,405509
例如,2578,405487
